nrInst,nrAgencia,cdClient,nmClient,nrCpfCnpj,nrContrato,dtContrato,qtPrestacoes,vlTotal,cdProduto,dsProduto,cdCarteira,dsCarteira,nrProposta,nrPresta,tpPresta,nrSeqPre,dtVctPre,vlPresta,vlMora,vlMulta,vlOutAcr,vlIof,vlDescon,vlAtual,idSituac,idSitVen
1841,1,45059,CLIENTE 1475,822073535929,948357,20230403,4,22506.65,243,CDC PESSOA JURIDICA,14,CRÉDITO DIRETO AO CONSUMIDOR,468221,5,Original,0,20241210,48203.42,36636.23,79115.62,0,0,0,163955.27,Aberta,Vencida
45,48,40379,CLIENTE 1476,682134180033,595474,20221020,4,13835.03,226,CDC PESSOA JURIDICA,7,CRÉDITO DIRETO AO CONSUMIDOR,862180,2,Original,0,20240910,87907.08,24915.74,41577.36,0,0,0,154400.18,Aberta,Vencida
45,48,40379,CLIENTE 1476,682134180033,595474,20221020,4,13835.03,226,CDC PESSOA JURIDICA,7,CRÉDITO DIRETO AO CONSUMIDOR,862180,3,Original,0,20220820,22022.95,88733.01,70642.08,0,0,0,181398.03999999998,Aberta,Vencida
45,48,40379,CLIENTE 1476,682134180033,595474,20221020,4,13835.03,226,CDC PESSOA JURIDICA,7,CRÉDITO DIRETO AO CONSUMIDOR,862180,4,Original,0,20240420,3392.48,66050.67,27827.93,0,0,0,97271.07999999999,Aberta,Vencida
45,48,40379,CLIENTE 1476,682134180033,595474,20221020,4,13835.03,226,CDC PESSOA JURIDICA,7,CRÉDITO DIRETO AO CONSUMIDOR,862180,5,Original,0,20241110,729.01,45642.84,67251.3,0,0,0,113623.15,Aberta,Vencida
244,26,69263,CLIENTE 1477,435980125883,448924,20230728,10,10540.51,1390,CDC PESSOA JURIDICA,7,CRÉDITO DIRETO AO CONSUMIDOR,667292,2,Original,0,20231128,14049.19,4268.91,16823.41,0,0,0,35141.509999999995,Aberta,Vencida
244,26,69263,CLIENTE 1477,435980125883,448924,20230728,10,10540.51,1390,CDC PESSOA JURIDICA,7,CRÉDITO DIRETO AO CONSUMIDOR,667292,3,Original,0,20220323,39444.27,74232.57,24065.87,0,0,0,137742.71,Aberta,Vencida
244,26,69263,CLIENTE 1477,435980125883,448924,20230728,10,10540.51,1390,CDC PESSOA JURIDICA,7,CRÉDITO DIRETO AO CONSUMIDOR,667292,4,Original,0,20221127,88964.15,9126.29,48628.6,0,0,0,146719.04,Aberta,Vencida
244,26,69263,CLIENTE 1477,435980125883,448924,20230728,10,10540.51,1390,CDC PESSOA JURIDICA,7,CRÉDITO DIRETO AO CONSUMIDOR,667292,5,Original,0,20230825,58035.62,61091.53,68955.99,0,0,0,188083.14,Aberta,Vencida
244,26,69263,CLIENTE 1477,435980125883,448924,20230728,10,10540.51,1390,CDC PESSOA JURIDICA,7,CRÉDITO DIRETO AO CONSUMIDOR,667292,6,Original,0,20230216,12280.03,24711.01,88928.72,0,0,0,125919.76000000001,Aberta,Vencida
244,26,69263,CLIENTE 1477,435980125883,448924,20230728,10,10540.51,1390,CDC PESSOA JURIDICA,7,CRÉDITO DIRETO AO CONSUMIDOR,667292,7,Original,0,20220306,60694.76,71873.7,27867.27,0,0,0,160435.72999999998,Aberta,Vencida
244,26,69263,CLIENTE 1477,435980125883,448924,20230728,10,10540.51,1390,CDC PESSOA JURIDICA,7,CRÉDITO DIRETO AO CONSUMIDOR,667292,8,Original,0,20241228,25278.43,3506.92,37294.27,0,0,0,66079.62,Aberta,Vencida
244,26,69263,CLIENTE 1477,435980125883,448924,20230728,10,10540.51,1390,CDC PESSOA JURIDICA,7,CRÉDITO DIRETO AO CONSUMIDOR,667292,9,Original,0,20221002,84932.48,92781.06,56736.95,0,0,0,234450.49,Aberta,Vencida
244,26,69263,CLIENTE 1477,435980125883,448924,20230728,10,10540.51,1390,CDC PESSOA JURIDICA,7,CRÉDITO DIRETO AO CONSUMIDOR,667292,10,Original,0,20231106,58238.26,58719.08,44188.41,0,0,0,161145.75,Aberta,Vencida
244,26,69263,CLIENTE 1477,435980125883,448924,20230728,10,10540.51,1390,CDC PESSOA JURIDICA,7,CRÉDITO DIRETO AO CONSUMIDOR,667292,11,Original,0,20241120,66126.24,86224.96,27907.18,0,0,0,180258.38,Aberta,Vencida
588,16,59852,CLIENTE 1478,391081771309,919206,20241202,8,93615.77,369,CDC PESSOA JURIDICA,6,CRÉDITO DIRETO AO CONSUMIDOR,564115,2,Original,0,20240228,32685.5,74064.32,44935.65,0,0,0,151685.47,Aberta,Vencida
588,16,59852,CLIENTE 1478,391081771309,919206,20241202,8,93615.77,369,CDC PESSOA JURIDICA,6,CRÉDITO DIRETO AO CONSUMIDOR,564115,3,Original,0,20221222,35256.26,58265.35,72789.89,0,0,0,166311.5,Aberta,Vencida
588,16,59852,CLIENTE 1478,391081771309,919206,20241202,8,93615.77,369,CDC PESSOA JURIDICA,6,CRÉDITO DIRETO AO CONSUMIDOR,564115,4,Original,0,20220207,17212.35,87823.27,29388.76,0,0,0,134424.38,Aberta,Vencida
588,16,59852,CLIENTE 1478,391081771309,919206,20241202,8,93615.77,369,CDC PESSOA JURIDICA,6,CRÉDITO DIRETO AO CONSUMIDOR,564115,5,Original,0,20231204,2641.74,5616.23,77376.11,0,0,0,85634.08,Aberta,Vencida
588,16,59852,CLIENTE 1478,391081771309,919206,20241202,8,93615.77,369,CDC PESSOA JURIDICA,6,CRÉDITO DIRETO AO CONSUMIDOR,564115,6,Original,0,20230620,82245.1,14836.89,60880.76,0,0,0,157962.75,Aberta,Vencida
588,16,59852,CLIENTE 1478,391081771309,919206,20241202,8,93615.77,369,CDC PESSOA JURIDICA,6,CRÉDITO DIRETO AO CONSUMIDOR,564115,7,Original,0,20230205,82072.9,95343.72,11625.96,0,0,0,189042.58,Aberta,Vencida
588,16,59852,CLIENTE 1478,391081771309,919206,20241202,8,93615.77,369,CDC PESSOA JURIDICA,6,CRÉDITO DIRETO AO CONSUMIDOR,564115,8,Original,0,20221113,1902.67,2173.95,21981.64,0,0,0,26058.26,Aberta,Vencida
588,16,59852,CLIENTE 1478,391081771309,919206,20241202,8,93615.77,369,CDC PESSOA JURIDICA,6,CRÉDITO DIRETO AO CONSUMIDOR,564115,9,Original,0,20220806,14185.24,51014.29,75888.4,0,0,0,141087.93,Aberta,Vencida
1256,34,93856,CLIENTE 1479,41656174320,100171,20231225,8,9424.43,988,CDC PESSOA JURIDICA,2,CRÉDITO DIRETO AO CONSUMIDOR,939901,2,Original,0,20221022,954.91,83575.05,97482.46,0,0,0,182012.42,Aberta,Vencida
1256,34,93856,CLIENTE 1479,41656174320,100171,20231225,8,9424.43,988,CDC PESSOA JURIDICA,2,CRÉDITO DIRETO AO CONSUMIDOR,939901,3,Original,0,20241011,73656.67,64722.37,16359.63,0,0,0,154738.67,Aberta,Vencida
1256,34,93856,CLIENTE 1479,41656174320,100171,20231225,8,9424.43,988,CDC PESSOA JURIDICA,2,CRÉDITO DIRETO AO CONSUMIDOR,939901,4,Original,0,20231216,10143.06,64410.51,90796.57,0,0,0,165350.14,Aberta,Vencida
1256,34,93856,CLIENTE 1479,41656174320,100171,20231225,8,9424.43,988,CDC PESSOA JURIDICA,2,CRÉDITO DIRETO AO CONSUMIDOR,939901,5,Original,0,20220127,35934.54,44550.38,3182.17,0,0,0,83667.09,Aberta,Vencida
1256,34,93856,CLIENTE 1479,41656174320,100171,20231225,8,9424.43,988,CDC PESSOA JURIDICA,2,CRÉDITO DIRETO AO CONSUMIDOR,939901,6,Original,0,20221203,39359.17,95648.13,83862.63,0,0,0,218869.93,Aberta,Vencida
1256,34,93856,CLIENTE 1479,41656174320,100171,20231225,8,9424.43,988,CDC PESSOA JURIDICA,2,CRÉDITO DIRETO AO CONSUMIDOR,939901,7,Original,0,20230401,26433.6,5040.88,45299.47,0,0,0,76773.95,Aberta,Vencida
1256,34,93856,CLIENTE 1479,41656174320,100171,20231225,8,9424.43,988,CDC PESSOA JURIDICA,2,CRÉDITO DIRETO AO CONSUMIDOR,939901,8,Original,0,20240528,88073.24,41839.02,46813.99,0,0,0,176726.25,Aberta,Vencida
1256,34,93856,CLIENTE 1479,41656174320,100171,20231225,8,9424.43,988,CDC PESSOA JURIDICA,2,CRÉDITO DIRETO AO CONSUMIDOR,939901,9,Original,0,20240226,88720.26,87956.43,39270.27,0,0,0,215946.96,Aberta,Vencida
1976,6,83094,CLIENTE 1480,719969444285,256628,20220310,5,829.44,123,CDC PESSOA JURIDICA,2,CRÉDITO DIRETO AO CONSUMIDOR,699498,2,Original,0,20220528,7,55840.78,17624.36,0,0,0,73472.14,Aberta,Vencida
1976,6,83094,CLIENTE 1480,719969444285,256628,20220310,5,829.44,123,CDC PESSOA JURIDICA,2,CRÉDITO DIRETO AO CONSUMIDOR,699498,3,Original,0,20220804,5311.69,75505.56,89905.66,0,0,0,170722.91,Aberta,Vencida
1976,6,83094,CLIENTE 1480,719969444285,256628,20220310,5,829.44,123,CDC PESSOA JURIDICA,2,CRÉDITO DIRETO AO CONSUMIDOR,699498,4,Original,0,20230315,90552.74,68366.89,30338.68,0,0,0,189258.31,Aberta,Vencida
1976,6,83094,CLIENTE 1480,719969444285,256628,20220310,5,829.44,123,CDC PESSOA JURIDICA,2,CRÉDITO DIRETO AO CONSUMIDOR,699498,5,Original,0,20220605,95040,47410.38,50911.39,0,0,0,193361.77000000002,Aberta,Vencida
1976,6,83094,CLIENTE 1480,719969444285,256628,20220310,5,829.44,123,CDC PESSOA JURIDICA,2,CRÉDITO DIRETO AO CONSUMIDOR,699498,6,Original,0,20230717,73826.99,50950.56,49247.38,0,0,0,174024.93,Aberta,Vencida
125,20,57355,CLIENTE 1481,315471366082,756828,20230911,5,42802.45,28,CDC PESSOA JURIDICA,6,CRÉDITO DIRETO AO CONSUMIDOR,78850,2,Original,0,20231208,25571.48,58554.48,48852.56,0,0,0,132978.52000000002,Aberta,Vencida
125,20,57355,CLIENTE 1481,315471366082,756828,20230911,5,42802.45,28,CDC PESSOA JURIDICA,6,CRÉDITO DIRETO AO CONSUMIDOR,78850,3,Original,0,20220218,39692.66,67345.46,91995.86,0,0,0,199033.98,Aberta,Vencida
125,20,57355,CLIENTE 1481,315471366082,756828,20230911,5,42802.45,28,CDC PESSOA JURIDICA,6,CRÉDITO DIRETO AO CONSUMIDOR,78850,4,Original,0,20220906,77998.31,80575.16,6547.09,0,0,0,165120.56,Aberta,Vencida
125,20,57355,CLIENTE 1481,315471366082,756828,20230911,5,42802.45,28,CDC PESSOA JURIDICA,6,CRÉDITO DIRETO AO CONSUMIDOR,78850,5,Original,0,20241206,2102.07,38459.38,24536.54,0,0,0,65097.99,Aberta,Vencida
125,20,57355,CLIENTE 1481,315471366082,756828,20230911,5,42802.45,28,CDC PESSOA JURIDICA,6,CRÉDITO DIRETO AO CONSUMIDOR,78850,6,Original,0,20241118,35925.18,78401.45,4583.89,0,0,0,118910.52,Aberta,Vencida
1394,40,25156,CLIENTE 1482,486736054002,284260,20230302,2,18944,1997,CDC PESSOA JURIDICA,6,CRÉDITO DIRETO AO CONSUMIDOR,183548,2,Original,0,20240605,23760.11,35915.65,93408.63,0,0,0,153084.39,Aberta,Vencida
1394,40,25156,CLIENTE 1482,486736054002,284260,20230302,2,18944,1997,CDC PESSOA JURIDICA,6,CRÉDITO DIRETO AO CONSUMIDOR,183548,3,Original,0,20220516,32307.92,6435.63,36389.94,0,0,0,75133.48999999999,Aberta,Vencida
111,35,55439,CLIENTE 1483,365611002841,714443,20230724,5,83062.75,559,CDC PESSOA JURIDICA,17,CRÉDITO DIRETO AO CONSUMIDOR,397125,2,Original,0,20230211,39439.29,41748.52,6369.6,0,0,0,87557.41,Aberta,Vencida
111,35,55439,CLIENTE 1483,365611002841,714443,20230724,5,83062.75,559,CDC PESSOA JURIDICA,17,CRÉDITO DIRETO AO CONSUMIDOR,397125,3,Original,0,20240111,98900.81,62804.53,57512.26,0,0,0,219217.6,Aberta,Vencida
111,35,55439,CLIENTE 1483,365611002841,714443,20230724,5,83062.75,559,CDC PESSOA JURIDICA,17,CRÉDITO DIRETO AO CONSUMIDOR,397125,4,Original,0,20221107,75246.51,41631.81,73114.24,0,0,0,189992.56,Aberta,Vencida
111,35,55439,CLIENTE 1483,365611002841,714443,20230724,5,83062.75,559,CDC PESSOA JURIDICA,17,CRÉDITO DIRETO AO CONSUMIDOR,397125,5,Original,0,20240917,91356.48,38359.68,4958.73,0,0,0,134674.89,Aberta,Vencida
111,35,55439,CLIENTE 1483,365611002841,714443,20230724,5,83062.75,559,CDC PESSOA JURIDICA,17,CRÉDITO DIRETO AO CONSUMIDOR,397125,6,Original,0,20240127,95428.2,49765.13,38026.58,0,0,0,183219.90999999997,Aberta,Vencida
1529,42,34247,CLIENTE 1484,130715683388,25366,20240709,8,32409.99,101,CDC PESSOA JURIDICA,3,CRÉDITO DIRETO AO CONSUMIDOR,81645,2,Original,0,20241223,76574.49,92125.73,24728.5,0,0,0,193428.72,Aberta,Vencida
1529,42,34247,CLIENTE 1484,130715683388,25366,20240709,8,32409.99,101,CDC PESSOA JURIDICA,3,CRÉDITO DIRETO AO CONSUMIDOR,81645,3,Original,0,20240518,50631.36,67916.62,84051.3,0,0,0,202599.28,Aberta,Vencida
1529,42,34247,CLIENTE 1484,130715683388,25366,20240709,8,32409.99,101,CDC PESSOA JURIDICA,3,CRÉDITO DIRETO AO CONSUMIDOR,81645,4,Original,0,20231205,34493.31,419.18,88662.95,0,0,0,123575.44,Aberta,Vencida
1529,42,34247,CLIENTE 1484,130715683388,25366,20240709,8,32409.99,101,CDC PESSOA JURIDICA,3,CRÉDITO DIRETO AO CONSUMIDOR,81645,5,Original,0,20220414,54657.69,33284.2,77031.6,0,0,0,164973.49,Aberta,Vencida
1529,42,34247,CLIENTE 1484,130715683388,25366,20240709,8,32409.99,101,CDC PESSOA JURIDICA,3,CRÉDITO DIRETO AO CONSUMIDOR,81645,6,Original,0,20230103,55300.87,91813.12,11929.55,0,0,0,159043.53999999998,Aberta,Vencida
1529,42,34247,CLIENTE 1484,130715683388,25366,20240709,8,32409.99,101,CDC PESSOA JURIDICA,3,CRÉDITO DIRETO AO CONSUMIDOR,81645,7,Original,0,20230206,68892.76,83444.1,6727.36,0,0,0,159064.21999999997,Aberta,Vencida
1529,42,34247,CLIENTE 1484,130715683388,25366,20240709,8,32409.99,101,CDC PESSOA JURIDICA,3,CRÉDITO DIRETO AO CONSUMIDOR,81645,8,Original,0,20241024,3613.34,33346.11,10178.69,0,0,0,47138.14,Aberta,Vencida
1529,42,34247,CLIENTE 1484,130715683388,25366,20240709,8,32409.99,101,CDC PESSOA JURIDICA,3,CRÉDITO DIRETO AO CONSUMIDOR,81645,9,Original,0,20240504,80083.14,79410.96,65605.5,0,0,0,225099.6,Aberta,Vencida
150,29,10238,CLIENTE 1485,282219023230,327833,20220211,9,99514.16,1057,CDC PESSOA JURIDICA,8,CRÉDITO DIRETO AO CONSUMIDOR,73772,2,Original,0,20240523,45962.47,11344.33,93021.05,0,0,0,150327.85,Aberta,Vencida
150,29,10238,CLIENTE 1485,282219023230,327833,20220211,9,99514.16,1057,CDC PESSOA JURIDICA,8,CRÉDITO DIRETO AO CONSUMIDOR,73772,3,Original,0,20230517,17387.16,62905.34,52082.23,0,0,0,132374.73,Aberta,Vencida
150,29,10238,CLIENTE 1485,282219023230,327833,20220211,9,99514.16,1057,CDC PESSOA JURIDICA,8,CRÉDITO DIRETO AO CONSUMIDOR,73772,4,Original,0,20231015,74807.36,64942.7,37975.53,0,0,0,177725.59,Aberta,Vencida
150,29,10238,CLIENTE 1485,282219023230,327833,20220211,9,99514.16,1057,CDC PESSOA JURIDICA,8,CRÉDITO DIRETO AO CONSUMIDOR,73772,5,Original,0,20231121,79858.24,13319.38,1763.12,0,0,0,94940.74,Aberta,Vencida
150,29,10238,CLIENTE 1485,282219023230,327833,20220211,9,99514.16,1057,CDC PESSOA JURIDICA,8,CRÉDITO DIRETO AO CONSUMIDOR,73772,6,Original,0,20230915,18783.52,21688.17,70922.55,0,0,0,111394.24,Aberta,Vencida
150,29,10238,CLIENTE 1485,282219023230,327833,20220211,9,99514.16,1057,CDC PESSOA JURIDICA,8,CRÉDITO DIRETO AO CONSUMIDOR,73772,7,Original,0,20241216,37784.11,69807.99,55355.76,0,0,0,162947.86000000002,Aberta,Vencida
150,29,10238,CLIENTE 1485,282219023230,327833,20220211,9,99514.16,1057,CDC PESSOA JURIDICA,8,CRÉDITO DIRETO AO CONSUMIDOR,73772,8,Original,0,20240814,50646.27,90284.9,37913.5,0,0,0,178844.66999999998,Aberta,Vencida
150,29,10238,CLIENTE 1485,282219023230,327833,20220211,9,99514.16,1057,CDC PESSOA JURIDICA,8,CRÉDITO DIRETO AO CONSUMIDOR,73772,9,Original,0,20240304,69680.64,99372.85,42702.7,0,0,0,211756.19,Aberta,Vencida
150,29,10238,CLIENTE 1485,282219023230,327833,20220211,9,99514.16,1057,CDC PESSOA JURIDICA,8,CRÉDITO DIRETO AO CONSUMIDOR,73772,10,Original,0,20220628,56039.6,26407.05,13924.99,0,0,0,96371.64,Aberta,Vencida
523,45,58343,CLIENTE 1486,456486107358,264022,20231124,8,62687.96,834,CDC PESSOA JURIDICA,9,CRÉDITO DIRETO AO CONSUMIDOR,364023,2,Original,0,20220701,25168.61,82736.51,79897.42,0,0,0,187802.53999999998,Aberta,Vencida
523,45,58343,CLIENTE 1486,456486107358,264022,20231124,8,62687.96,834,CDC PESSOA JURIDICA,9,CRÉDITO DIRETO AO CONSUMIDOR,364023,3,Original,0,20220511,97218.37,55189.93,53856.21,0,0,0,206264.50999999998,Aberta,Vencida
523,45,58343,CLIENTE 1486,456486107358,264022,20231124,8,62687.96,834,CDC PESSOA JURIDICA,9,CRÉDITO DIRETO AO CONSUMIDOR,364023,4,Original,0,20221115,16019.45,7849.98,98028.34,0,0,0,121897.76999999999,Aberta,Vencida
523,45,58343,CLIENTE 1486,456486107358,264022,20231124,8,62687.96,834,CDC PESSOA JURIDICA,9,CRÉDITO DIRETO AO CONSUMIDOR,364023,5,Original,0,20240625,72485.3,98540.58,88617.51,0,0,0,259643.39,Aberta,Vencida
523,45,58343,CLIENTE 1486,456486107358,264022,20231124,8,62687.96,834,CDC PESSOA JURIDICA,9,CRÉDITO DIRETO AO CONSUMIDOR,364023,6,Original,0,20240320,15704.29,41216.85,41451.34,0,0,0,98372.48,Aberta,Vencida
523,45,58343,CLIENTE 1486,456486107358,264022,20231124,8,62687.96,834,CDC PESSOA JURIDICA,9,CRÉDITO DIRETO AO CONSUMIDOR,364023,7,Original,0,20240216,57048.39,4351.1,43004.19,0,0,0,104403.68,Aberta,Vencida
523,45,58343,CLIENTE 1486,456486107358,264022,20231124,8,62687.96,834,CDC PESSOA JURIDICA,9,CRÉDITO DIRETO AO CONSUMIDOR,364023,8,Original,0,20230521,13586.52,83472.32,16987.54,0,0,0,114046.38,Aberta,Vencida
523,45,58343,CLIENTE 1486,456486107358,264022,20231124,8,62687.96,834,CDC PESSOA JURIDICA,9,CRÉDITO DIRETO AO CONSUMIDOR,364023,9,Original,0,20231210,86356.62,348.67,41326.79,0,0,0,128032.07999999999,Aberta,Vencida
424,33,40933,CLIENTE 1487,186192862263,224850,20220515,8,76836.18,1241,CDC PESSOA JURIDICA,10,CRÉDITO DIRETO AO CONSUMIDOR,46206,2,Original,0,20220725,91924.87,25770.23,56931.87,0,0,0,174626.97,Aberta,Vencida
424,33,40933,CLIENTE 1487,186192862263,224850,20220515,8,76836.18,1241,CDC PESSOA JURIDICA,10,CRÉDITO DIRETO AO CONSUMIDOR,46206,3,Original,0,20241124,4153.28,79473.76,84278.19,0,0,0,167905.22999999998,Aberta,Vencida
424,33,40933,CLIENTE 1487,186192862263,224850,20220515,8,76836.18,1241,CDC PESSOA JURIDICA,10,CRÉDITO DIRETO AO CONSUMIDOR,46206,4,Original,0,20230323,48139.36,64771.92,10931.51,0,0,0,123842.79,Aberta,Vencida
424,33,40933,CLIENTE 1487,186192862263,224850,20220515,8,76836.18,1241,CDC PESSOA JURIDICA,10,CRÉDITO DIRETO AO CONSUMIDOR,46206,5,Original,0,20240711,28909.19,84955.66,82143.27,0,0,0,196008.12,Aberta,Vencida
424,33,40933,CLIENTE 1487,186192862263,224850,20220515,8,76836.18,1241,CDC PESSOA JURIDICA,10,CRÉDITO DIRETO AO CONSUMIDOR,46206,6,Original,0,20230604,78530.44,41756.7,22518.26,0,0,0,142805.4,Aberta,Vencida
424,33,40933,CLIENTE 1487,186192862263,224850,20220515,8,76836.18,1241,CDC PESSOA JURIDICA,10,CRÉDITO DIRETO AO CONSUMIDOR,46206,7,Original,0,20240122,90767.53,25245.39,70890.44,0,0,0,186903.36,Aberta,Vencida
424,33,40933,CLIENTE 1487,186192862263,224850,20220515,8,76836.18,1241,CDC PESSOA JURIDICA,10,CRÉDITO DIRETO AO CONSUMIDOR,46206,8,Original,0,20230717,6423.32,90329.47,51757.13,0,0,0,148509.92,Aberta,Vencida
424,33,40933,CLIENTE 1487,186192862263,224850,20220515,8,76836.18,1241,CDC PESSOA JURIDICA,10,CRÉDITO DIRETO AO CONSUMIDOR,46206,9,Original,0,20231211,85758.83,36266.53,92539.67,0,0,0,214565.03,Aberta,Vencida
1097,31,38811,CLIENTE 1488,673517623647,715623,20240527,4,39535.33,1104,CDC PESSOA JURIDICA,10,CRÉDITO DIRETO AO CONSUMIDOR,552071,2,Original,0,20230804,57186.24,2220.96,35067.41,0,0,0,94474.61,Aberta,Vencida
1097,31,38811,CLIENTE 1488,673517623647,715623,20240527,4,39535.33,1104,CDC PESSOA JURIDICA,10,CRÉDITO DIRETO AO CONSUMIDOR,552071,3,Original,0,20240611,47502.16,48781.18,24638.82,0,0,0,120922.16,Aberta,Vencida
1097,31,38811,CLIENTE 1488,673517623647,715623,20240527,4,39535.33,1104,CDC PESSOA JURIDICA,10,CRÉDITO DIRETO AO CONSUMIDOR,552071,4,Original,0,20240124,13447.83,34904.15,36835.54,0,0,0,85187.52,Aberta,Vencida
1097,31,38811,CLIENTE 1488,673517623647,715623,20240527,4,39535.33,1104,CDC PESSOA JURIDICA,10,CRÉDITO DIRETO AO CONSUMIDOR,552071,5,Original,0,20230711,11040.01,89215.5,45944.1,0,0,0,146199.61,Aberta,Vencida
378,29,40836,CLIENTE 1489,603982138474,941353,20240513,5,45356.97,1099,CDC PESSOA JURIDICA,20,CRÉDITO DIRETO AO CONSUMIDOR,466386,2,Original,0,20221107,56662.27,93734.37,39326.56,0,0,0,189723.19999999998,Aberta,Vencida
378,29,40836,CLIENTE 1489,603982138474,941353,20240513,5,45356.97,1099,CDC PESSOA JURIDICA,20,CRÉDITO DIRETO AO CONSUMIDOR,466386,3,Original,0,20220717,36116.41,92019.18,30388.21,0,0,0,158523.8,Aberta,Vencida
378,29,40836,CLIENTE 1489,603982138474,941353,20240513,5,45356.97,1099,CDC PESSOA JURIDICA,20,CRÉDITO DIRETO AO CONSUMIDOR,466386,4,Original,0,20230816,58705.12,28403.72,79274.13,0,0,0,166382.97,Aberta,Vencida
378,29,40836,CLIENTE 1489,603982138474,941353,20240513,5,45356.97,1099,CDC PESSOA JURIDICA,20,CRÉDITO DIRETO AO CONSUMIDOR,466386,5,Original,0,20220322,18433.2,72758.17,88646.51,0,0,0,179837.88,Aberta,Vencida
378,29,40836,CLIENTE 1489,603982138474,941353,20240513,5,45356.97,1099,CDC PESSOA JURIDICA,20,CRÉDITO DIRETO AO CONSUMIDOR,466386,6,Original,0,20220819,32773.85,72958.74,99833.86,0,0,0,205566.45,Aberta,Vencida
226,28,38191,CLIENTE 1490,850661540509,298095,20240917,4,24653.79,79,CDC PESSOA JURIDICA,2,CRÉDITO DIRETO AO CONSUMIDOR,737762,2,Original,0,20230724,8189.18,90278.75,13269.04,0,0,0,111736.97,Aberta,Vencida
226,28,38191,CLIENTE 1490,850661540509,298095,20240917,4,24653.79,79,CDC PESSOA JURIDICA,2,CRÉDITO DIRETO AO CONSUMIDOR,737762,3,Original,0,20230119,91413,63928.51,41359.88,0,0,0,196701.39,Aberta,Vencida
226,28,38191,CLIENTE 1490,850661540509,298095,20240917,4,24653.79,79,CDC PESSOA JURIDICA,2,CRÉDITO DIRETO AO CONSUMIDOR,737762,4,Original,0,20240219,54681.34,43656.98,8947.61,0,0,0,107285.93000000001,Aberta,Vencida
226,28,38191,CLIENTE 1490,850661540509,298095,20240917,4,24653.79,79,CDC PESSOA JURIDICA,2,CRÉDITO DIRETO AO CONSUMIDOR,737762,5,Original,0,20240204,21047.74,65000.17,24852.25,0,0,0,110900.16,Aberta,Vencida
1700,10,57066,CLIENTE 1491,968998712922,677116,20240211,3,89220.05,1675,CDC PESSOA JURIDICA,1,CRÉDITO DIRETO AO CONSUMIDOR,797434,2,Original,0,20230405,25476.73,78567.41,80779.34,0,0,0,184823.47999999998,Aberta,Vencida
1700,10,57066,CLIENTE 1491,968998712922,677116,20240211,3,89220.05,1675,CDC PESSOA JURIDICA,1,CRÉDITO DIRETO AO CONSUMIDOR,797434,3,Original,0,20230605,89197.43,20729.82,2600.03,0,0,0,112527.28,Aberta,Vencida
1700,10,57066,CLIENTE 1491,968998712922,677116,20240211,3,89220.05,1675,CDC PESSOA JURIDICA,1,CRÉDITO DIRETO AO CONSUMIDOR,797434,4,Original,0,20231107,59618.4,82532.24,83788.22,0,0,0,225938.86000000002,Aberta,Vencida
925,44,5937,CLIENTE 1492,7172099725,375938,20240906,9,87335.89,737,CDC PESSOA JURIDICA,2,CRÉDITO DIRETO AO CONSUMIDOR,229784,2,Original,0,20231119,20106.97,32039.93,10022.6,0,0,0,62169.5,Aberta,Vencida
925,44,5937,CLIENTE 1492,7172099725,375938,20240906,9,87335.89,737,CDC PESSOA JURIDICA,2,CRÉDITO DIRETO AO CONSUMIDOR,229784,3,Original,0,20240910,31787.69,85898.84,43777.93,0,0,0,161464.46,Aberta,Vencida
925,44,5937,CLIENTE 1492,7172099725,375938,20240906,9,87335.89,737,CDC PESSOA JURIDICA,2,CRÉDITO DIRETO AO CONSUMIDOR,229784,4,Original,0,20220716,25187.21,14729.96,51485.54,0,0,0,91402.70999999999,Aberta,Vencida
925,44,5937,CLIENTE 1492,7172099725,375938,20240906,9,87335.89,737,CDC PESSOA JURIDICA,2,CRÉDITO DIRETO AO CONSUMIDOR,229784,5,Original,0,20230803,539.42,52253.03,71117.67,0,0,0,123910.12,Aberta,Vencida
925,44,5937,CLIENTE 1492,7172099725,375938,20240906,9,87335.89,737,CDC PESSOA JURIDICA,2,CRÉDITO DIRETO AO CONSUMIDOR,229784,6,Original,0,20241027,25835.04,14219.23,83280.01,0,0,0,123334.28,Aberta,Vencida
925,44,5937,CLIENTE 1492,7172099725,375938,20240906,9,87335.89,737,CDC PESSOA JURIDICA,2,CRÉDITO DIRETO AO CONSUMIDOR,229784,7,Original,0,20220416,14667.04,60950.03,16664.8,0,0,0,92281.87000000001,Aberta,Vencida
925,44,5937,CLIENTE 1492,7172099725,375938,20240906,9,87335.89,737,CDC PESSOA JURIDICA,2,CRÉDITO DIRETO AO CONSUMIDOR,229784,8,Original,0,20220603,2128.86,30171.1,15392.21,0,0,0,47692.17,Aberta,Vencida
925,44,5937,CLIENTE 1492,7172099725,375938,20240906,9,87335.89,737,CDC PESSOA JURIDICA,2,CRÉDITO DIRETO AO CONSUMIDOR,229784,9,Original,0,20240327,57294.18,37664.59,84599.51,0,0,0,179558.27999999997,Aberta,Vencida
925,44,5937,CLIENTE 1492,7172099725,375938,20240906,9,87335.89,737,CDC PESSOA JURIDICA,2,CRÉDITO DIRETO AO CONSUMIDOR,229784,10,Original,0,20240919,17558.73,84927.11,48314.46,0,0,0,150800.3,Aberta,Vencida
